	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71
29	 ( 25 2 )	 ( 33 3 )	 ( 40 1 )	 ( 50 2 )	 ( 6 3 )	 ( 50 1 )	 ( 40 3 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 6 )	 ( 4 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 4 )	 ( 6 4 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 33 1 )	 ( 2147483647 0 )	 ( 33 2 )	 ( 40 2 )	 ( 33 2 )	 ( 33 3 )	 ( 18 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 50 2 )	 ( 11 4 )	 ( 6 4 )	 ( 33 1 )	 ( 33 3 )	 ( 33 2 )	 ( 33 2 )	 ( 6 4 )	 ( 6 3 )	 ( 10 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 4 5 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 20 3 )	 ( 33 3 )	 ( 22 2 )	 ( 33 2 )	 ( 10 3 )	 ( 16 3 )	 ( 6 5 )	 ( 4 6 )	 ( 16 2 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 20 3 )
30	 ( 22 2 )	 ( 40 1 )	 ( 33 2 )	 ( 28 3 )	 ( 6 3 )	 ( 40 3 )	 ( 25 2 )	 ( 6 5 )	 ( 6 6 )	 ( 6 4 )	 ( 6 6 )	 ( 4 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 4 )	 ( 6 4 )	 ( 4 4 )	 ( 4 3 )	 ( 6 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 40 1 )	 ( 33 2 )	 ( 2147483647 0 )	 ( 40 2 )	 ( 40 2 )	 ( 40 3 )	 ( 40 3 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 22 2 )	 ( 11 4 )	 ( 6 4 )	 ( 40 3 )	 ( 50 1 )	 ( 50 1 )	 ( 40 2 )	 ( 6 3 )	 ( 6 2 )	 ( 5 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 3 )	 ( 4 5 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 20 3 )	 ( 40 3 )	 ( 50 2 )	 ( 40 3 )	 ( 11 3 )	 ( 11 2 )	 ( 6 5 )	 ( 4 6 )	 ( 22 3 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 11 3 )	 ( 11 4 )	 ( 11 3 )	 ( 11 3 )	 ( 20 2 )
31	 ( 28 3 )	 ( 40 3 )	 ( 40 3 )	 ( 40 2 )	 ( 6 4 )	 ( 40 1 )	 ( 40 3 )	 ( 6 6 )	 ( 4 6 )	 ( 4 5 )	 ( 6 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 40 1 )	 ( 40 2 )	 ( 40 2 )	 ( 2147483647 0 )	 ( 40 2 )	 ( 40 3 )	 ( 18 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 40 2 )	 ( 11 4 )	 ( 6 5 )	 ( 40 2 )	 ( 40 3 )	 ( 40 3 )	 ( 28 2 )	 ( 11 5 )	 ( 6 4 )	 ( 10 4 )	 ( 6 4 )	 ( 7 5 )	 ( 6 5 )	 ( 4 5 )	 ( 4 7 )	 ( 6 7 )	 ( 6 7 )	 ( 20 3 )	 ( 40 2 )	 ( 22 2 )	 ( 40 1 )	 ( 10 3 )	 ( 16 3 )	 ( 6 6 )	 ( 4 6 )	 ( 40 3 )	 ( 4 6 )	 ( 4 7 )	 ( 4 6 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 20 4 )
32	 ( 28 4 )	 ( 40 3 )	 ( 33 3 )	 ( 40 3 )	 ( 6 5 )	 ( 18 2 )	 ( 50 2 )	 ( 6 7 )	 ( 4 7 )	 ( 6 6 )	 ( 6 8 )	 ( 4 6 )	 ( 6 7 )	 ( 6 6 )	 ( 6 8 )	 ( 6 6 )	 ( 6 6 )	 ( 4 5 )	 ( 4 4 )	 ( 4 6 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 50 1 )	 ( 33 2 )	 ( 40 2 )	 ( 40 2 )	 ( 2147483647 0 )	 ( 50 1 )	 ( 50 1 )	 ( 4 8 )	 ( 14 4 )	 ( 14 5 )	 ( 18 3 )	 ( 11 5 )	 ( 6 6 )	 ( 33 3 )	 ( 40 3 )	 ( 40 3 )	 ( 25 3 )	 ( 6 5 )	 ( 6 4 )	 ( 10 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 4 6 )	 ( 4 8 )	 ( 6 8 )	 ( 6 8 )	 ( 18 4 )	 ( 40 4 )	 ( 18 3 )	 ( 40 3 )	 ( 10 4 )	 ( 16 4 )	 ( 6 7 )	 ( 4 7 )	 ( 18 4 )	 ( 6 7 )	 ( 6 8 )	 ( 6 7 )	 ( 16 5 )	 ( 16 6 )	 ( 16 5 )	 ( 16 5 )	 ( 20 4 )
33	 ( 28 3 )	 ( 25 3 )	 ( 28 3 )	 ( 40 2 )	 ( 6 4 )	 ( 40 3 )	 ( 50 1 )	 ( 6 6 )	 ( 4 6 )	 ( 4 5 )	 ( 6 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 50 2 )	 ( 33 3 )	 ( 40 3 )	 ( 40 3 )	 ( 50 1 )	 ( 2147483647 0 )	 ( 50 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 18 2 )	 ( 11 4 )	 ( 6 5 )	 ( 25 3 )	 ( 25 2 )	 ( 18 3 )	 ( 25 2 )	 ( 11 5 )	 ( 6 4 )	 ( 16 5 )	 ( 6 5 )	 ( 6 5 )	 ( 6 5 )	 ( 4 5 )	 ( 4 7 )	 ( 6 7 )	 ( 6 7 )	 ( 20 4 )	 ( 25 4 )	 ( 25 3 )	 ( 40 4 )	 ( 16 4 )	 ( 16 3 )	 ( 6 6 )	 ( 4 6 )	 ( 18 3 )	 ( 4 6 )	 ( 4 7 )	 ( 4 6 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 18 4 )
34	 ( 28 3 )	 ( 25 3 )	 ( 28 3 )	 ( 40 2 )	 ( 6 4 )	 ( 18 1 )	 ( 50 1 )	 ( 6 6 )	 ( 4 6 )	 ( 4 5 )	 ( 6 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 50 2 )	 ( 18 2 )	 ( 40 3 )	 ( 18 2 )	 ( 50 1 )	 ( 50 2 )	 ( 2147483647 0 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 18 2 )	 ( 11 4 )	 ( 6 5 )	 ( 25 3 )	 ( 25 2 )	 ( 18 3 )	 ( 25 2 )	 ( 11 5 )	 ( 6 4 )	 ( 10 4 )	 ( 6 4 )	 ( 7 5 )	 ( 6 5 )	 ( 4 5 )	 ( 4 7 )	 ( 6 7 )	 ( 6 7 )	 ( 18 3 )	 ( 18 3 )	 ( 18 2 )	 ( 18 3 )	 ( 10 3 )	 ( 16 3 )	 ( 6 6 )	 ( 4 6 )	 ( 18 3 )	 ( 4 6 )	 ( 4 7 )	 ( 4 6 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 18 4 )
35	 ( 6 6 )	 ( 6 7 )	 ( 6 7 )	 ( 6 7 )	 ( 8 5 )	 ( 4 6 )	 ( 4 6 )	 ( 25 3 )	 ( 20 3 )	 ( 5 4 )	 ( 40 3 )	 ( 25 2 )	 ( 25 3 )	 ( 8 4 )	 ( 50 3 )	 ( 8 5 )	 ( 8 5 )	 ( 25 5 )	 ( 25 4 )	 ( 5 5 )	 ( 50 2 )	 ( 50 1 )	 ( 18 1 )	 ( 50 3 )	 ( 25 3 )	 ( 8 5 )	 ( 20 5 )	 ( 8 5 )	 ( 4 8 )	 ( 4 7 )	 ( 4 7 )	 ( 4 7 )	 ( 4 8 )	 ( 4 7 )	 ( 4 7 )	 ( 2147483647 0 )	 ( 4 6 )	 ( 8 7 )	 ( 4 5 )	 ( 8 6 )	 ( 8 5 )	 ( 4 7 )	 ( 4 7 )	 ( 4 6 )	 ( 4 7 )	 ( 8 5 )	 ( 8 6 )	 ( 5 6 )	 ( 8 7 )	 ( 5 5 )	 ( 5 6 )	 ( 20 4 )	 ( 33 3 )	 ( 20 4 )	 ( 50 4 )	 ( 6 8 )	 ( 4 8 )	 ( 4 7 )	 ( 4 8 )	 ( 5 7 )	 ( 5 7 )	 ( 14 5 )	 ( 20 4 )	 ( 4 6 )	 ( 5 5 )	 ( 20 4 )	 ( 12 5 )	 ( 5 6 )	 ( 5 7 )	 ( 5 7 )	 ( 5 7 )	 ( 4 7 )
36	 ( 6 3 )	 ( 14 3 )	 ( 14 3 )	 ( 14 3 )	 ( 11 2 )	 ( 14 2 )	 ( 14 2 )	 ( 8 4 )	 ( 8 5 )	 ( 4 4 )	 ( 8 5 )	 ( 4 4 )	 ( 7 4 )	 ( 11 3 )	 ( 8 5 )	 ( 11 3 )	 ( 11 3 )	 ( 4 3 )	 ( 4 2 )	 ( 4 4 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 3 )	 ( 11 3 )	 ( 7 4 )	 ( 11 3 )	 ( 14 4 )	 ( 14 3 )	 ( 14 3 )	 ( 14 3 )	 ( 14 4 )	 ( 14 3 )	 ( 14 3 )	 ( 4 6 )	 ( 2147483647 0 )	 ( 50 1 )	 ( 14 1 )	 ( 11 1 )	 ( 11 3 )	 ( 14 3 )	 ( 14 3 )	 ( 14 2 )	 ( 14 3 )	 ( 11 2 )	 ( 11 3 )	 ( 5 4 )	 ( 11 4 )	 ( 11 4 )	 ( 11 4 )	 ( 4 4 )	 ( 8 6 )	 ( 7 5 )	 ( 10 5 )	 ( 14 4 )	 ( 14 4 )	 ( 14 3 )	 ( 14 4 )	 ( 11 4 )	 ( 11 3 )	 ( 10 4 )	 ( 4 5 )	 ( 14 2 )	 ( 4 5 )	 ( 8 6 )	 ( 4 5 )	 ( 11 4 )	 ( 11 5 )	 ( 11 4 )	 ( 11 4 )	 ( 14 3 )
37	 ( 6 3 )	 ( 14 4 )	 ( 14 4 )	 ( 14 4 )	 ( 16 2 )	 ( 14 3 )	 ( 14 3 )	 ( 8 4 )	 ( 8 5 )	 ( 14 5 )	 ( 8 5 )	 ( 8 5 )	 ( 7 4 )	 ( 16 3 )	 ( 8 5 )	 ( 16 3 )	 ( 16 3 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 8 6 )	 ( 8 6 )	 ( 8 6 )	 ( 8 6 )	 ( 4 4 )	 ( 16 3 )	 ( 7 4 )	 ( 16 3 )	 ( 14 5 )	 ( 14 4 )	 ( 14 4 )	 ( 14 4 )	 ( 14 5 )	 ( 14 4 )	 ( 14 4 )	 ( 8 7 )	 ( 50 1 )	 ( 2147483647 0 )	 ( 14 2 )	 ( 16 1 )	 ( 16 3 )	 ( 14 4 )	 ( 14 4 )	 ( 14 3 )	 ( 14 4 )	 ( 16 2 )	 ( 14 3 )	 ( 5 4 )	 ( 14 4 )	 ( 14 4 )	 ( 14 4 )	 ( 4 5 )	 ( 8 6 )	 ( 7 5 )	 ( 10 5 )	 ( 14 5 )	 ( 14 5 )	 ( 14 4 )	 ( 14 5 )	 ( 11 5 )	 ( 11 4 )	 ( 10 4 )	 ( 8 6 )	 ( 14 3 )	 ( 14 6 )	 ( 8 6 )	 ( 14 6 )	 ( 11 5 )	 ( 5 5 )	 ( 11 5 )	 ( 11 5 )	 ( 14 4 )
38	 ( 28 3 )	 ( 22 2 )	 ( 22 2 )	 ( 50 2 )	 ( 11 3 )	 ( 50 1 )	 ( 18 1 )	 ( 4 4 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 3 )	 ( 4 4 )	 ( 11 4 )	 ( 4 5 )	 ( 11 4 )	 ( 11 4 )	 ( 4 2 )	 ( 4 1 )	 ( 4 3 )	 ( 4 4 )	 ( 4 4 )	 ( 4 4 )	 ( 4 4 )	 ( 4 2 )	 ( 11 4 )	 ( 7 5 )	 ( 11 4 )	 ( 40 3 )	 ( 50 2 )	 ( 22 2 )	 ( 40 2 )	 ( 18 3 )	 ( 18 2 )	 ( 18 2 )	 ( 4 5 )	 ( 14 1 )	 ( 14 2 )	 ( 2147483647 0 )	 ( 11 2 )	 ( 11 4 )	 ( 16 2 )	 ( 18 2 )	 ( 22 1 )	 ( 28 2 )	 ( 11 3 )	 ( 6 2 )	 ( 5 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 3 )	 ( 4 3 )	 ( 4 5 )	 ( 7 6 )	 ( 10 6 )	 ( 20 3 )	 ( 22 3 )	 ( 22 2 )	 ( 40 3 )	 ( 11 3 )	 ( 11 2 )	 ( 10 5 )	 ( 4 4 )	 ( 50 1 )	 ( 4 4 )	 ( 4 5 )	 ( 4 4 )	 ( 11 3 )	 ( 11 4 )	 ( 11 3 )	 ( 11 3 )	 ( 20 2 )
39	 ( 6 2 )	 ( 6 3 )	 ( 6 3 )	 ( 6 3 )	 ( 50 1 )	 ( 11 3 )	 ( 11 3 )	 ( 8 3 )	 ( 8 4 )	 ( 14 4 )	 ( 8 4 )	 ( 8 4 )	 ( 7 3 )	 ( 40 2 )	 ( 8 4 )	 ( 50 2 )	 ( 40 2 )	 ( 4 4 )	 ( 4 3 )	 ( 14 5 )	 ( 8 5 )	 ( 8 5 )	 ( 8 5 )	 ( 8 5 )	 ( 4 4 )	 ( 50 2 )	 ( 7 3 )	 ( 40 2 )	 ( 11 5 )	 ( 11 4 )	 ( 11 4 )	 ( 11 4 )	 ( 11 5 )	 ( 11 4 )	 ( 11 4 )	 ( 8 6 )	 ( 11 1 )	 ( 16 1 )	 ( 11 2 )	 ( 2147483647 0 )	 ( 28 2 )	 ( 11 4 )	 ( 11 4 )	 ( 11 3 )	 ( 11 4 )	 ( 40 1 )	 ( 14 2 )	 ( 5 3 )	 ( 14 3 )	 ( 14 3 )	 ( 14 3 )	 ( 8 5 )	 ( 8 5 )	 ( 7 4 )	 ( 10 4 )	 ( 6 4 )	 ( 11 5 )	 ( 11 4 )	 ( 11 5 )	 ( 5 4 )	 ( 11 4 )	 ( 10 3 )	 ( 8 5 )	 ( 11 3 )	 ( 14 5 )	 ( 8 5 )	 ( 14 5 )	 ( 6 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 11 4 )
40	 ( 6 2 )	 ( 6 3 )	 ( 6 3 )	 ( 6 3 )	 ( 28 1 )	 ( 6 4 )	 ( 6 4 )	 ( 8 2 )	 ( 8 3 )	 ( 5 3 )	 ( 8 3 )	 ( 8 3 )	 ( 7 2 )	 ( 50 1 )	 ( 8 3 )	 ( 50 2 )	 ( 50 2 )	 ( 5 4 )	 ( 8 5 )	 ( 5 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 50 2 )	 ( 7 2 )	 ( 50 2 )	 ( 6 5 )	 ( 6 4 )	 ( 6 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 5 )	 ( 8 5 )	 ( 11 3 )	 ( 16 3 )	 ( 11 4 )	 ( 28 2 )	 ( 2147483647 0 )	 ( 6 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 4 )	 ( 50 2 )	 ( 14 3 )	 ( 5 4 )	 ( 14 4 )	 ( 14 4 )	 ( 14 4 )	 ( 8 4 )	 ( 8 4 )	 ( 7 3 )	 ( 10 3 )	 ( 6 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 5 )	 ( 6 5 )	 ( 10 2 )	 ( 8 4 )	 ( 11 5 )	 ( 5 4 )	 ( 8 4 )	 ( 5 4 )	 ( 6 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 6 5 )
41	 ( 25 3 )	 ( 40 2 )	 ( 33 2 )	 ( 33 3 )	 ( 6 4 )	 ( 33 2 )	 ( 25 2 )	 ( 6 6 )	 ( 4 6 )	 ( 6 5 )	 ( 6 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 33 2 )	 ( 33 1 )	 ( 40 3 )	 ( 40 2 )	 ( 33 3 )	 ( 25 3 )	 ( 25 3 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 16 2 )	 ( 11 4 )	 ( 6 5 )	 ( 2147483647 0 )	 ( 25 3 )	 ( 40 3 )	 ( 40 1 )	 ( 11 5 )	 ( 6 4 )	 ( 16 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 5 )	 ( 4 5 )	 ( 4 7 )	 ( 6 7 )	 ( 6 7 )	 ( 20 3 )	 ( 50 2 )	 ( 33 2 )	 ( 50 1 )	 ( 16 3 )	 ( 16 2 )	 ( 6 6 )	 ( 4 6 )	 ( 16 1 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 16 3 )	 ( 16 4 )	 ( 16 3 )	 ( 16 3 )	 ( 20 4 )
42	 ( 25 3 )	 ( 40 2 )	 ( 33 3 )	 ( 25 2 )	 ( 6 4 )	 ( 25 3 )	 ( 25 1 )	 ( 6 6 )	 ( 4 6 )	 ( 6 5 )	 ( 6 7 )	 ( 4 5 )	 ( 6 6 )	 ( 6 5 )	 ( 6 7 )	 ( 6 5 )	 ( 6 5 )	 ( 4 4 )	 ( 4 3 )	 ( 4 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 40 2 )	 ( 33 3 )	 ( 50 1 )	 ( 40 3 )	 ( 40 3 )	 ( 25 2 )	 ( 25 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 18 2 )	 ( 11 4 )	 ( 6 5 )	 ( 25 3 )	 ( 2147483647 0 )	 ( 50 2 )	 ( 25 2 )	 ( 6 4 )	 ( 6 3 )	 ( 5 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 4 5 )	 ( 4 7 )	 ( 6 7 )	 ( 6 7 )	 ( 20 4 )	 ( 40 4 )	 ( 50 3 )	 ( 40 4 )	 ( 16 4 )	 ( 16 3 )	 ( 6 6 )	 ( 4 6 )	 ( 18 3 )	 ( 6 6 )	 ( 6 7 )	 ( 6 6 )	 ( 16 4 )	 ( 16 5 )	 ( 16 4 )	 ( 16 4 )	 ( 20 3 )
43	 ( 25 2 )	 ( 40 1 )	 ( 33 1 )	 ( 28 2 )	 ( 6 3 )	 ( 22 2 )	 ( 18 2 )	 ( 6 4 )	 ( 6 5 )	 ( 6 3 )	 ( 6 5 )	 ( 4 4 )	 ( 6 4 )	 ( 6 3 )	 ( 6 5 )	 ( 6 4 )	 ( 6 4 )	 ( 4 3 )	 ( 4 2 )	 ( 6 4 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 5 )	 ( 4 3 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 40 2 )	 ( 33 2 )	 ( 50 1 )	 ( 40 3 )	 ( 40 3 )	 ( 18 3 )	 ( 18 3 )	 ( 4 6 )	 ( 14 2 )	 ( 14 3 )	 ( 22 1 )	 ( 11 3 )	 ( 6 4 )	 ( 40 3 )	 ( 50 2 )	 ( 2147483647 0 )	 ( 40 2 )	 ( 6 2 )	 ( 6 1 )	 ( 5 2 )	 ( 6 2 )	 ( 6 2 )	 ( 6 2 )	 ( 4 4 )	 ( 6 6 )	 ( 6 5 )	 ( 6 5 )	 ( 20 2 )	 ( 40 2 )	 ( 50 1 )	 ( 40 3 )	 ( 11 2 )	 ( 11 1 )	 ( 6 4 )	 ( 4 5 )	 ( 22 2 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 11 2 )	 ( 11 3 )	 ( 11 2 )	 ( 11 2 )	 ( 20 1 )
44	 ( 25 2 )	 ( 40 1 )	 ( 25 1 )	 ( 28 2 )	 ( 6 3 )	 ( 28 1 )	 ( 25 1 )	 ( 6 5 )	 ( 6 6 )	 ( 6 4 )	 ( 6 6 )	 ( 4 5 )	 ( 6 5 )	 ( 6 4 )	 ( 6 6 )	 ( 6 4 )	 ( 6 4 )	 ( 4 4 )	 ( 4 3 )	 ( 6 5 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 6 )	 ( 4 4 )	 ( 6 4 )	 ( 6 5 )	 ( 6 4 )	 ( 40 3 )	 ( 33 2 )	 ( 40 2 )	 ( 28 2 )	 ( 25 3 )	 ( 25 2 )	 ( 25 2 )	 ( 4 7 )	 ( 14 3 )	 ( 14 4 )	 ( 28 2 )	 ( 11 4 )	 ( 6 4 )	 ( 40 1 )	 ( 25 2 )	 ( 40 2 )	 ( 2147483647 0 )	 ( 6 4 )	 ( 6 3 )	 ( 16 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 4 )	 ( 4 5 )	 ( 6 7 )	 ( 6 6 )	 ( 6 6 )	 ( 20 2 )	 ( 33 2 )	 ( 33 1 )	 ( 40 2 )	 ( 16 2 )	 ( 16 1 )	 ( 6 5 )	 ( 4 6 )	 ( 16 2 )	 ( 6 5 )	 ( 6 6 )	 ( 6 5 )	 ( 16 2 )	 ( 16 3 )	 ( 16 2 )	 ( 16 2 )	 ( 20 3 )
45	 ( 6 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 4 )	 ( 40 2 )	 ( 11 4 )	 ( 11 4 )	 ( 8 2 )	 ( 8 3 )	 ( 14 3 )	 ( 8 3 )	 ( 8 3 )	 ( 7 2 )	 ( 50 1 )	 ( 8 3 )	 ( 50 2 )	 ( 50 2 )	 ( 13 4 )	 ( 4 4 )	 ( 14 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 8 4 )	 ( 50 2 )	 ( 7 2 )	 ( 50 2 )	 ( 6 4 )	 ( 6 4 )	 ( 6 3 )	 ( 11 5 )	 ( 6 5 )	 ( 11 5 )	 ( 11 5 )	 ( 8 5 )	 ( 11 2 )	 ( 16 2 )	 ( 11 3 )	 ( 40 1 )	 ( 50 2 )	 ( 11 5 )	 ( 6 4 )	 ( 6 2 )	 ( 6 4 )	 ( 2147483647 0 )	 ( 14 1 )	 ( 5 2 )	 ( 14 2 )	 ( 14 2 )	 ( 14 2 )	 ( 8 4 )	 ( 8 4 )	 ( 7 3 )	 ( 10 3 )	 ( 6 3 )	 ( 6 4 )	 ( 6 3 )	 ( 6 5 )	 ( 5 3 )	 ( 6 3 )	 ( 10 2 )	 ( 8 4 )	 ( 11 4 )	 ( 14 4 )	 ( 8 4 )	 ( 14 4 )	 ( 6 3 )	 ( 5 3 )	 ( 5 3 )	 ( 5 3 )	 ( 6 3 )
46	 ( 6 3 )	 ( 6 2 )	 ( 6 2 )	 ( 6 3 )	 ( 14 3 )	 ( 6 3 )	 ( 6 3 )	 ( 8 3 )	 ( 8 4 )	 ( 28 2 )	 ( 8 4 )	 ( 8 4 )	 ( 7 3 )	 ( 14 2 )	 ( 8 4 )	 ( 14 3 )	 ( 14 3 )	 ( 13 3 )	 ( 4 3 )	 ( 28 3 )	 ( 8 5 )	 ( 8 5 )	 ( 8 5 )	 ( 8 5 )	 ( 4 4 )	 ( 14 3 )	 ( 7 3 )	 ( 14 3 )	 ( 6 3 )	 ( 6 3 )	 ( 6 2 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 6 4 )	 ( 8 6 )	 ( 11 3 )	 ( 14 3 )	 ( 6 2 )	 ( 14 2 )	 ( 14 3 )	 ( 6 4 )	 ( 6 3 )	 ( 6 1 )	 ( 6 3 )	 ( 14 1 )	 ( 2147483647 0 )	 ( 5 1 )	 ( 25 1 )	 ( 50 1 )	 ( 28 1 )	 ( 8 5 )	 ( 8 5 )	 ( 7 4 )	 ( 10 4 )	 ( 6 2 )	 ( 6 3 )	 ( 6 2 )	 ( 6 4 )	 ( 5 2 )	 ( 6 2 )	 ( 10 3 )	 ( 8 5 )	 ( 6 3 )	 ( 28 3 )	 ( 12 4 )	 ( 28 3 )	 ( 6 2 )	 ( 5 2 )	 ( 5 2 )	 ( 5 2 )	 ( 6 2 )
47	 ( 10 4 )	 ( 10 3 )	 ( 5 3 )	 ( 10 4 )	 ( 5 4 )	 ( 10 3 )	 ( 16 4 )	 ( 5 3 )	 ( 5 4 )	 ( 7 2 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 3 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 7 3 )	 ( 7 4 )	 ( 7 3 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 7 5 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 5 4 )	 ( 10 4 )	 ( 5 3 )	 ( 10 4 )	 ( 10 5 )	 ( 16 5 )	 ( 10 4 )	 ( 5 6 )	 ( 5 4 )	 ( 5 4 )	 ( 5 3 )	 ( 5 3 )	 ( 5 4 )	 ( 16 4 )	 ( 5 4 )	 ( 5 2 )	 ( 16 3 )	 ( 5 2 )	 ( 5 1 )	 ( 2147483647 0 )	 ( 5 2 )	 ( 7 1 )	 ( 7 2 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 5 5 )	 ( 33 3 )	 ( 10 3 )	 ( 10 2 )	 ( 10 4 )	 ( 25 1 )	 ( 33 2 )	 ( 5 4 )	 ( 5 5 )	 ( 5 4 )	 ( 7 3 )	 ( 7 4 )	 ( 7 3 )	 ( 50 1 )	 ( 50 1 )	 ( 33 1 )	 ( 50 1 )	 ( 5 3 )
